Customer Name,Invoice Date ,Credit Terms,Actual Delay over and above Agreed Credit Terms,Invoice Currency, Invoice Amount 
28,10/31/2023,45,-23,USD," 3,753.60 "
28,10/31/2023,45,-23,USD," 3,753.60 "
28,10/31/2023,45,0,USD," 3,753.60 "
28,10/31/2023,45,0,USD, 692.16 
28,10/31/2023,45,0,USD," 12,480.00 "
28,10/31/2023,45,0,USD," 25,408.00 "
28,10/31/2023,45,0,USD," 13,872.00 "
28,10/31/2023,45,45,USD," 15,014.40 "
28,10/31/2023,45,0,USD," 30,033.60 "
28,10/31/2023,45,0,USD," 32,659.20 "
28,10/31/2023,45,0,USD," 17,136.00 "
28,10/31/2023,45,0,USD," 3,955.20 "
28,10/31/2023,45,-23,USD," 170,454.00 "
28,10/31/2023,45,40,USD," 58,947.20 "
28,10/31/2023,45,40,USD," 3,460.80 "
28,10/31/2023,45,40,USD," 73,920.00 "
28,10/31/2023,45,0,USD," 71,532.80 "
28,10/31/2023,45,0,USD," 116,897.60 "
28,10/31/2023,45,0,USD," 230,364.15 "
28,10/31/2023,45,0,USD," 3,235.85 "
28,10/31/2023,45,0,USD," 119,211.07 "
28,10/31/2023,45,0,USD," 11,609.60 "
28,10/31/2023,45,45,USD," 2,252.16 "
28,10/31/2023,45,0,USD, 922.88 
28,10/31/2023,45,0,USD," 1,153.60 "
28,10/31/2023,45,0,USD," 1,153.60 "
28,10/31/2023,45,0,USD," 23,401.60 "
28,10/31/2023,45,45,USD," 67,946.67 "
28,10/31/2023,45,40,USD," 52,933.12 "
28,10/31/2023,45,40,USD," 102,680.31 "
28,10/31/2023,45,0,USD," 33,902.71 "
28,10/31/2023,45,40,USD," 66,019.88 "
28,10/31/2023,45,40,USD," 30,524.34 "
28,10/31/2023,45,0,USD," 33,327.64 "
28,10/31/2023,45,47,USD," 34,451.28 "
28,10/31/2023,45,40,USD," 143,629.44 "
28,10/31/2023,45,47,USD," 27,294.54 "
28,10/31/2023,45,40,USD," 26,134.10 "
28,10/31/2023,45,40,USD," 17,269.78 "
28,10/31/2023,45,40,USD," 13,874.78 "
28,10/31/2023,45,40,USD," 4,241.70 "
28,10/31/2023,45,0,USD," 99,591.88 "
28,10/31/2023,45,0,USD," 82,065.96 "
28,10/31/2023,45,0,USD, 791.04 
28,10/31/2023,45,0,USD," 4,800.00 "
28,10/31/2023,45,0,USD, 988.80 
28,10/31/2023,45,0,USD, 988.80 
28,10/31/2023,45,0,USD, 791.04 
28,10/31/2023,45,0,USD, 889.92 
28,10/31/2023,45,0,USD," 3,753.60 "
28,10/31/2023,45,0,USD," 3,753.60 "
28,10/31/2023,45,0,USD," 3,753.60 "
28,10/31/2023,45,0,USD," 3,753.60 "
28,10/31/2023,45,-23,USD," 9,000.00 "
28,10/31/2023,45,0,USD," 7,875.00 "
28,10/31/2023,45,40,USD," 47,797.14 "
28,10/31/2023,45,0,USD," 14,688.00 "
28,10/31/2023,45,0,USD," 5,800.96 "
28,10/31/2023,45,40,USD," 19,749.56 "
28,10/31/2023,45,0,USD," 9,228.80 "
28,10/31/2023,45,0,USD," 5,273.60 "
28,10/31/2023,45,40,USD," 43,261.64 "
28,10/31/2023,45,40,USD," 21,196.51 "
28,10/31/2023,45,0,USD," 9,000.00 "
28,10/31/2023,45,0,USD," 9,000.00 "
28,10/31/2023,45,0,USD," 9,000.00 "
28,10/31/2023,45,0,USD," 9,000.00 "
28,10/31/2023,45,0,USD," 144,791.20 "
28,10/31/2023,45,47,USD," 16,300.00 "
28,10/31/2023,45,45,USD," 4,536.00 "
28,10/31/2023,45,47,USD," 64,931.50 "
28,10/31/2023,45,0,USD," 3,060.00 "
28,10/31/2023,45,0,USD," 4,080.00 "
28,10/31/2023,45,40,USD," 51,715.13 "
28,10/31/2023,45,47,USD," 95,725.52 "
28,11/16/2023,45,29,USD," 95,584.00 "
28,11/21/2023,45,24,USD," 2,304.78 "
28,11/21/2023,45,24,USD," 2,877.75 "
28,11/22/2023,45,23,USD," 2,353.34 "
28,11/28/2023,45,-28,USD," 1,318.40 "
28,11/28/2023,45,-28,USD, 922.88 
28,11/28/2023,45,-28,USD," 3,600.00 "
28,11/28/2023,45,-28,USD," 4,284.00 "
28,11/28/2023,45,-28,USD," 1,318.40 "
28,11/28/2023,45,-28,USD," 3,600.00 "
28,11/28/2023,45,-28,USD," 1,112.40 "
28,11/28/2023,45,-28,USD," 9,000.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD, 512.00 
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD," 1,280.00 "
28,11/28/2023,45,-28,USD, 512.00 
28,11/28/2023,45,-28,USD, 593.28 
28,11/28/2023,45,-28,USD, 593.28 
28,11/28/2023,45,-28,USD," 1,153.60 "
28,11/28/2023,45,-28,USD," 1,501.44 "
28,11/28/2023,45,-28,USD," 4,284.00 "
28,11/28/2023,45,12,USD," 5,100.00 "
28,11/28/2023,45,12,USD," 5,100.00 "
28,11/28/2023,45,12,USD," 1,186.56 "
28,11/28/2023,45,12,USD," 9,000.00 "
28,11/28/2023,45,-28,USD," 3,753.60 "
28,11/28/2023,45,-28,USD," 4,284.00 "
28,11/29/2023,45,-29,USD," 4,800.00 "
28,11/29/2023,45,11,USD," 4,800.00 "
28,11/28/2023,45,-28,USD," 1,112.40 "
28,11/28/2023,45,12,USD, 889.92 
28,11/29/2023,45,-29,USD," 2,880.00 "
28,11/29/2023,45,-29,USD, 692.16 
28,11/29/2023,45,11,USD, 519.12 
28,11/29/2023,45,11,USD, 865.20 
28,11/29/2023,45,-29,USD, 865.20 
28,11/28/2023,45,-28,USD," 3,753.60 "
28,11/29/2023,45,11,USD," 2,570.40 "
28,11/29/2023,45,11,USD," 1,054.72 "
28,11/29/2023,45,11,USD," 1,054.72 "
28,11/29/2023,45,11,USD," 3,060.00 "
28,11/29/2023,45,11,USD," 3,600.00 "
28,11/29/2023,45,11,USD," 2,160.00 "
28,11/29/2023,45,11,USD," 1,112.40 "
28,11/29/2023,45,11,USD," 9,000.00 "
28,11/29/2023,45,11,USD," 9,000.00 "
28,11/30/2023,45,10,USD," 12,480.00 "
28,11/30/2023,45,10,USD," 14,502.40 "
28,11/30/2023,45,10,USD," 3,955.20 "
28,11/30/2023,45,10,USD," 71,532.80 "
28,11/30/2023,45,10,USD," 32,659.20 "
28,11/30/2023,45,10,USD," 30,033.60 "
28,11/30/2023,45,10,USD," 20,580.11 "
28,11/30/2023,45,10,USD," 41,827.89 "
28,11/30/2023,45,,USD," 15,014.40 "
28,11/30/2023,45,10,USD," 23,401.60 "
28,11/30/2023,45,10,USD," 25,408.00 "
28,11/30/2023,45,,USD," 13,872.00 "
28,11/30/2023,45,10,USD," 69,677.60 "
28,11/30/2023,45,-30,USD," 67,946.67 "
28,11/30/2023,45,,USD," 119,211.07 "
28,11/30/2023,45,,USD," 11,609.60 "
28,11/30/2023,45,10,USD," 56,830.24 "
28,11/30/2023,45,10,USD," 42,393.02 "
28,11/30/2023,45,10,USD," 68,453.54 "
28,11/28/2023,45,12,USD," 4,284.00 "
28,11/28/2023,45,12,USD," 3,753.60 "
28,11/30/2023,45,15,USD," 16,319.40 "
28,11/30/2023,45,10,USD," 33,902.70 "
28,11/30/2023,45,10,USD," 66,019.88 "
28,11/30/2023,45,10,USD," 82,065.96 "
28,11/30/2023,45,10,USD," 33,327.64 "
28,11/30/2023,45,17,USD," 34,451.28 "
28,11/30/2023,45,10,USD," 143,629.44 "
28,11/30/2023,45,17,USD," 27,294.54 "
28,11/30/2023,45,10,USD," 26,134.10 "
28,11/30/2023,45,10,USD," 17,269.78 "
28,11/30/2023,45,10,USD," 13,874.78 "
28,11/30/2023,45,10,USD," 4,241.70 "
28,11/30/2023,45,10,USD," 99,591.88 "
28,11/30/2023,45,-30,USD," 4,284.00 "
28,11/30/2023,45,10,USD," 4,284.00 "
28,11/30/2023,45,10,USD," 1,713.60 "
28,11/30/2023,45,10,USD, 988.80 
28,11/30/2023,45,10,USD, 791.04 
28,11/30/2023,45,10,USD, 988.80 
28,11/30/2023,45,10,USD, 988.80 
28,11/30/2023,45,10,USD, 791.04 
28,11/30/2023,45,10,USD, 988.80 
28,11/30/2023,45,10,USD," 2,880.00 "
28,11/30/2023,45,10,USD," 1,024.00 "
28,11/30/2023,45,10,USD, 768.00 
28,11/30/2023,45,10,USD," 1,024.00 "
28,11/30/2023,45,10,USD," 1,280.00 "
28,11/30/2023,45,10,USD," 1,280.00 "
28,11/30/2023,45,10,USD," 1,280.00 "
28,11/30/2023,45,10,USD, 988.80 
28,11/30/2023,45,10,USD, 988.80 
28,11/30/2023,45,10,USD, 593.28 
28,11/30/2023,45,10,USD," 1,153.60 "
28,11/30/2023,45,10,USD," 1,153.60 "
28,11/30/2023,45,10,USD," 1,153.60 "
28,11/30/2023,45,-30,USD," 131,900.80 "
28,11/30/2023,45,15,USD," 4,752.00 "
28,11/30/2023,45,10,USD," 26,466.56 "
28,11/30/2023,45,10,USD," 63,073.95 "
28,11/30/2023,45,,USD," 42,049.30 "
28,11/30/2023,45,17,USD," 20,349.56 "
28,11/30/2023,45,,USD," 14,688.00 "
28,11/30/2023,45,,USD," 16,300.00 "
28,11/30/2023,45,10,USD," 222,339.20 "
28,11/30/2023,45,10,USD," 11,260.80 "
28,11/30/2023,45,10,USD," 6,526.08 "
28,11/30/2023,45,,USD," 60,734.20 "
28,11/30/2023,45,10,USD," 58,822.90 "
28,11/30/2023,45,10,USD," 12,240.00 "
28,11/30/2023,45,10,USD," 12,240.00 "
28,11/30/2023,45,10,USD," 4,800.00 "
28,11/30/2023,45,10,USD," 2,880.00 "
28,11/30/2023,45,15,USD, 768.00 
28,11/30/2023,45,17,USD," 47,862.76 "
28,11/30/2023,45,10,USD," 69,677.60 "
28,11/30/2023,45,10,USD," 87,500.00 "
28,11/30/2023,45,15,USD," 6,407.00 "
28,11/30/2023,45,10,USD," 73,920.00 "
28,11/30/2023,45,,USD," 116,897.60 "
28,11/30/2023,45,15,USD," 2,465.59 "
28,12/13/2023,45,-3,USD," 26,466.56 "
28,12/22/2023,45,,USD," 221,360.00 "
28,12/22/2023,45,,USD," 12,240.00 "
28,12/22/2023,45,-5,USD," 69,677.60 "
28,12/22/2023,45,,USD," 67,946.69 "
28,12/22/2023,45,,USD," 71,532.80 "
28,12/22/2023,45,,USD," 41,827.89 "
28,12/22/2023,45,,USD," 20,580.11 "
28,12/22/2023,45,-5,USD," 25,408.00 "
28,12/22/2023,45,,USD," 15,014.40 "
28,12/22/2023,45,,USD," 13,872.00 "
28,12/22/2023,45,,USD," 16,663.82 "
28,12/22/2023,45,,USD," 16,951.35 "
28,12/22/2023,45,,USD," 21,196.51 "
28,12/22/2023,45,,USD," 41,032.98 "
28,12/22/2023,45,,USD," 58,822.90 "
28,12/22/2023,45,,USD," 23,401.60 "
28,12/22/2023,45,-5,USD," 143,629.44 "
28,12/22/2023,45,,USD," 66,019.88 "
28,12/22/2023,45,,USD," 68,453.54 "
28,12/22/2023,45,-5,USD," 59,102.24 "
28,12/22/2023,45,,USD," 14,688.00 "
28,12/22/2023,45,,USD," 73,920.00 "
28,12/22/2023,45,,USD," 3,955.00 "
28,12/22/2023,45,-5,USD," 12,240.00 "
28,12/22/2023,45,-5,USD," 32,659.20 "
28,12/22/2023,45,-5,USD," 30,033.60 "
28,12/22/2023,45,,USD," 12,480.00 "
28,12/26/2023,45,,USD," 119,211.07 "
28,12/22/2023,45,,USD," 11,609.60 "
28,12/26/2023,45,,USD," 41,032.98 "
28,12/26/2023,45,-16,USD," 4,284.00 "
28,12/26/2023,45,-16,USD," 4,284.00 "
28,12/26/2023,45,-16,USD," 5,100.00 "
28,12/26/2023,45,-16,USD," 5,100.00 "
28,12/26/2023,45,-16,USD," 1,054.72 "
28,12/26/2023,45,-16,USD," 1,054.72 "
28,12/26/2023,45,-16,USD," 1,318.40 "
28,12/26/2023,45,-16,USD, 692.16 
28,12/26/2023,45,-16,USD, 692.16 
28,12/26/2023,45,-16,USD, 865.20 
28,12/26/2023,45,-16,USD, 988.80 
28,12/26/2023,45,-16,USD, 988.80 
28,12/26/2023,45,-16,USD, 988.80 
28,12/26/2023,45,-16,USD," 3,427.20 "
28,12/26/2023,45,-16,USD," 4,284.00 "
28,12/26/2023,45,-16,USD," 4,284.00 "
28,12/26/2023,45,-16,USD," 4,800.00 "
28,12/26/2023,45,-16,USD," 4,800.00 "
28,12/26/2023,45,-16,USD, 791.04 
28,12/26/2023,45,-16,USD, 791.04 
28,12/26/2023,45,-16,USD," 1,112.40 "
28,12/26/2023,45,-16,USD, 444.96 
28,12/26/2023,45,-16,USD," 1,112.40 "
28,12/26/2023,45,-16,USD," 4,800.00 "
28,12/26/2023,45,-16,USD," 4,800.00 "
28,12/26/2023,45,-16,USD," 3,600.00 "
28,12/26/2023,45,,USD," 3,600.00 "
28,12/26/2023,45,-16,USD," 4,800.00 "
28,12/27/2023,45,-17,USD, 922.88 
28,12/27/2023,45,-17,USD," 1,153.60 "
28,12/27/2023,45,-17,USD," 1,153.60 "
28,12/27/2023,45,-17,USD," 2,252.16 "
28,12/27/2023,45,-17,USD," 3,753.60 "
28,12/27/2023,45,-17,USD," 3,753.60 "
28,12/27/2023,45,-17,USD," 3,753.60 "
28,12/27/2023,45,-17,USD," 2,252.16 "
28,12/27/2023,45,-17,USD," 3,002.88 "
28,12/27/2023,45,-17,USD," 2,252.16 "
28,12/27/2023,45,-17,USD," 3,753.60 "
28,12/27/2023,45,-17,USD," 9,000.00 "
28,12/27/2023,45,-17,USD," 9,000.00 "
28,12/27/2023,45,-17,USD," 9,000.00 "
28,12/27/2023,45,-17,USD," 4,284.00 "
28,12/27/2023,45,-17,USD," 1,318.40 "
28,12/27/2023,45,-17,USD, 865.20 
28,12/27/2023,45,-17,USD," 1,280.00 "
28,12/27/2023,45,-17,USD," 1,024.00 "
28,12/27/2023,45,-17,USD," 1,024.00 "
28,12/27/2023,45,-17,USD," 1,280.00 "
28,12/27/2023,45,-17,USD," 1,280.00 "
28,12/27/2023,45,-17,USD," 1,280.00 "
28,12/27/2023,45,-17,USD, 988.80 
28,12/27/2023,45,-17,USD, 988.80 
28,12/27/2023,45,-17,USD, 988.80 
28,12/27/2023,45,-17,USD, 988.80 
28,12/27/2023,45,-17,USD, 768.00 
28,12/27/2023,45,-17,USD," 1,280.00 "
28,12/27/2023,45,-17,USD," 9,000.00 "
28,12/28/2023,45,-11,USD," 34,451.28 "
28,12/28/2023,45,-11,USD," 6,526.08 "
28,12/28/2023,45,,USD," 16,951.35 "
28,12/28/2023,45,-11,USD," 20,136.70 "
28,12/28/2023,45,,USD," 4,241.70 "
28,12/28/2023,45,-11,USD," 26,134.10 "
28,12/28/2023,45,-11,USD," 27,294.54 "
28,12/28/2023,45,-11,USD," 17,269.78 "
28,12/28/2023,45,,USD," 13,874.78 "
28,12/29/2023,45,,USD," 21,196.51 "
28,12/31/2023,45,,USD," 116,897.60 "
28,12/31/2023,45,-14,USD," 4,284.00 "
28,12/31/2023,45,-14,USD," 2,570.40 "
28,12/31/2023,45,-14,USD," 3,427.20 "
28,12/31/2023,45,-14,USD," 5,100.00 "
28,12/31/2023,45,-14,USD," 4,800.00 "
28,12/31/2023,45,-14,USD," 3,840.00 "
28,12/31/2023,45,-14,USD," 3,600.00 "
28,12/31/2023,45,-14,USD," 1,440.00 "
28,12/31/2023,45,-14,USD, 519.12 
28,12/31/2023,45,-14,USD, 988.80 
28,12/31/2023,45,-14,USD, 988.80 
28,12/31/2023,45,-14,USD, 791.04 
28,12/31/2023,45,-14,USD, 988.80 
28,12/31/2023,45,-14,USD, 988.80 
28,12/31/2023,45,-14,USD," 1,112.40 "
28,12/31/2023,45,-14,USD, 889.92 
28,12/31/2023,45,-14,USD, 768.00 
28,12/31/2023,45,-14,USD," 1,153.60 "
28,12/31/2023,45,-14,USD, 922.88 
28,12/31/2023,45,,USD," 3,753.60 "
28,12/28/2023,45,,USD," 16,319.40 "
28,12/31/2023,45,,USD," 2,465.59 "
28,12/31/2023,45,,USD," 2,411.78 "
28,12/31/2023,45,-14,USD," 2,040.00 "
28,12/31/2023,45,,USD," 47,206.75 "
28,12/31/2023,45,,USD," 52,385.13 "
28,12/31/2023,45,-14,USD," 12,854.00 "
28,12/31/2023,45,-14,USD," 1,647.80 "
28,12/31/2023,45,,USD," 52,933.12 "
28,12/31/2023,45,,USD," 42,049.30 "
28,12/31/2023,45,-14,USD," 47,862.76 "
28,12/31/2023,45,-14,USD," 17,786.37 "
28,12/31/2023,45,-14,USD," 30,076.39 "
28,12/31/2023,45,,USD," 16,663.82 "
28,12/31/2023,45,,USD," 63,986.30 "
28,12/31/2023,45,,USD," 16,300.00 "
28,12/31/2023,45,-14,USD," 47,862.76 "
28,12/31/2023,45,-21,USD," 104,345.60 "
28,12/31/2023,45,-21,USD," 3,456.00 "
28,12/31/2023,45,,USD," 4,800.00 "
28,12/31/2023,45,,USD, 988.80 
28,12/31/2023,45,,USD," 2,880.00 "
28,12/31/2023,45,,USD," 2,160.00 "
28,12/31/2023,45,-21,USD," 12,240.00 "
28,12/31/2023,45,-21,USD," -104,345.60 "
28,12/31/2023,45,-21,USD," -3,456.00 "
28,12/31/2023,45,,USD," 3,427.20 "
28,12/31/2023,45,,USD," 1,054.72 "
28,12/31/2023,45,,USD," 3,840.00 "
28,12/31/2023,45,,USD," 1,024.00 "
28,12/31/2023,45,,USD, 791.04 
28,12/31/2023,45,,USD," 126,609.60 "
28,12/31/2023,45,,USD," 3,888.00 "
28,12/31/2023,45,-21,USD," 93,771.00 "
28,1/18/2024,45,-18,USD," 2,073,233.00 "
28,1/30/2024,45,,USD," 76,280.00 "
28,1/30/2024,45,,USD," 227,969.60 "
28,1/30/2024,45,,USD," 5,630.40 "
28,1/30/2024,45,,USD," 33,106.32 "
28,1/30/2024,45,,USD," 75,558.40 "
28,1/30/2024,45,,USD," 12,240.00 "
28,1/30/2024,45,,USD," 43,342.40 "
28,1/30/2024,45,,USD," 20,716.80 "
28,1/30/2024,45,,USD," 43,294.70 "
28,1/30/2024,45,,USD," 24,947.39 "
28,1/30/2024,45,,USD," 12,480.00 "
28,1/30/2024,45,,USD," 14,144.00 "
28,1/30/2024,45,,USD," 32,659.20 "
28,1/30/2024,45,,USD," 71,482.33 "
28,1/30/2024,45,,USD," 69,258.44 "
28,1/30/2024,45,,USD," 100,671.38 "
28,1/30/2024,45,,USD," 51,676.92 "
28,1/30/2024,45,,USD," 215,444.16 "
28,1/30/2024,45,,USD," 118,771.69 "
28,1/30/2024,45,,USD," 40,941.81 "
28,1/30/2024,45,,USD," 22,617.67 "
28,1/31/2024,45,,USD," 34,665.62 "
28,1/31/2024,45,,USD," 34,731.76 "
28,1/31/2024,45,,USD," 16,951.35 "
28,1/31/2024,45,,USD," 54,007.42 "
28,1/30/2024,45,,USD," 6,489.79 "
28,1/30/2024,45,,USD," 10,244.80 "
28,1/31/2024,45,,USD," 17,662.58 "
28,1/31/2024,45,,USD," 7,567.97 "
28,1/31/2024,45,,USD," 25,932.96 "
28,1/31/2024,45,,USD," 9,961.92 "
28,1/31/2024,45,,USD," 10,420.19 "
28,1/31/2024,45,,USD," 149,387.82 "
28,1/31/2024,45,,USD," 3,760.24 "
28,1/31/2024,45,,USD," 98,844.91 "
28,1/31/2024,45,,USD," 44,811.11 "
28,1/31/2024,45,,USD," 26,411.35 "
28,1/31/2024,45,,USD," 13,344.30 "
28,1/31/2024,45,,USD," 8,634.89 "
28,1/31/2024,45,,USD," 17,787.86 "
28,1/31/2024,45,,USD," 134,699.20 "
28,1/31/2024,45,,USD," 14,054.80 "
28,1/31/2024,45,,USD," 41,032.98 "
28,1/31/2024,45,,USD," 49,703.68 "
28,1/31/2024,45,,USD," 37,456.46 "
28,1/31/2024,45,,USD," 13,843.20 "
28,1/31/2024,45,,USD," 71,532.80 "
28,1/31/2024,45,,USD," 1,153.60 "
28,1/31/2024,45,,USD," 1,153.60 "
28,1/31/2024,45,,USD, 922.88 
28,1/31/2024,45,,USD, 922.88 
28,1/31/2024,45,,USD," 3,002.88 "
28,1/31/2024,45,,USD," 3,753.60 "
28,1/31/2024,45,,USD," 3,753.60 "
28,1/31/2024,45,,USD," 1,501.44 "
28,1/31/2024,45,,USD, 916.48 
28,1/31/2024,45,,USD," 1,145.60 "
28,1/31/2024,45,,USD," 1,145.60 "
28,1/31/2024,45,,USD, 916.48 
28,1/31/2024,45,,USD," 2,937.60 "
28,1/31/2024,45,,USD," 3,672.00 "
28,1/31/2024,45,,USD," 2,937.60 "
28,1/31/2024,45,,USD, 889.92 
28,1/31/2024,45,,USD," 3,495.68 "
28,1/31/2024,45,,USD," 4,369.60 "
28,1/31/2024,45,,USD," 3,495.68 "
28,1/31/2024,45,,USD," 1,086.40 "
28,1/31/2024,45,,USD," 1,358.00 "
28,1/31/2024,45,,USD," 1,358.00 "
28,1/31/2024,45,,USD, 814.80 
28,1/31/2024,45,,USD," 3,672.00 "
28,1/31/2024,45,,USD," 4,369.60 "
28,1/31/2024,45,,USD," 108,120.00 "
28,1/31/2024,45,,USD," 3,828.80 "
28,1/31/2024,45,,USD," 3,063.04 "
28,1/31/2024,45,,USD," 3,828.80 "
28,1/31/2024,45,,USD," 4,161.60 "
28,1/31/2024,45,,USD," 5,202.00 "
28,1/31/2024,45,,USD," 4,161.60 "
28,1/31/2024,45,,USD," 5,202.00 "
28,1/31/2024,45,,USD," 3,916.80 "
28,1/31/2024,45,,USD," 4,896.00 "
28,1/31/2024,45,,USD, 791.04 
28,1/31/2024,45,,USD," 1,318.40 "
28,1/31/2024,45,,USD," 1,318.40 "
28,1/31/2024,45,,USD, 791.04 
28,1/31/2024,45,,USD," 1,054.72 "
28,1/31/2024,45,,USD," 1,318.40 "
28,1/31/2024,45,,USD," 1,054.72 "
28,1/31/2024,45,,USD," 1,054.72 "
28,1/31/2024,45,,USD, 814.72 
28,1/31/2024,45,,USD," 1,018.40 "
28,1/31/2024,45,,USD, 814.72 
28,1/31/2024,45,,USD, 814.72 
28,1/31/2024,45,,USD," 1,018.40 "
28,1/31/2024,45,,USD," 1,018.40 "
28,1/31/2024,45,,USD, 814.72 
28,1/31/2024,45,,USD," 3,002.88 "
28,1/31/2024,45,,USD," 3,753.60 "
28,1/31/2024,45,,USD," 3,002.88 "
28,1/31/2024,45,,USD," 3,753.60 "
28,1/31/2024,45,,USD, 407.36 
28,1/31/2024,45,,USD," 1,018.40 "
28,1/31/2024,45,,USD, 814.72 
28,1/31/2024,45,,USD, 611.04 
28,1/31/2024,45,,USD," 115,688.20 "
28,1/31/2024,45,,USD," -54,007.42 "
28,1/31/2024,45,,USD," 46,237.48 "
28,1/31/2024,45,,USD," 62,981.60 "
28,1/31/2024,45,,USD," 74,117.91 "
28,1/31/2024,45,,USD," 36,337.60 "
28,1/31/2024,45,,USD," 16,663.82 "
28,1/31/2024,45,,USD," 3,916.80 "
28,1/31/2024,45,,USD," 4,896.00 "
28,1/31/2024,45,,USD," 3,916.80 "
28,1/31/2024,45,,USD," 4,896.00 "
28,1/31/2024,45,,USD," 3,916.80 "
28,1/31/2024,45,,USD," 4,896.00 "
28,1/31/2024,45,,USD," -134,699.20 "
28,1/31/2024,45,,USD," -227,969.60 "
28,1/31/2024,45,,USD," -40,941.81 "
28,1/31/2024,45,,USD," -108,120.00 "
28,1/31/2024,45,,USD," 2,276.89 "
29,10/31/2023,30,1,USD," 123,230.45 "
29,10/31/2023,30,1,USD," 37,478.90 "
29,11/30/2023,30,-8,USD," 123,440.72 "
29,11/30/2023,30,-8,USD," 36,296.62 "
29,12/31/2023,30,2,USD," 103,477.92 "
29,12/31/2023,30,2,USD," 32,329.02 "
29,1/31/2024,30,,USD," 39,242.11 "
29,1/31/2024,30,,USD," 116,362.68 "
30,10/31/2023,30,-9,USD," 51,142.00 "
30,10/31/2023,30,-8,USD," 383,392.00 "
30,10/31/2023,30,-9,USD," 27,500.00 "
30,10/31/2023,30,-9,USD," 78,400.00 "
30,10/31/2023,30,1,USD," 14,256.00 "
30,10/31/2023,30,-8,USD," 172,955.00 "
30,11/30/2023,30,-10,USD," 172,955.00 "
30,11/30/2023,30,-10,USD," 383,392.00 "
30,11/30/2023,30,-11,USD," 51,142.00 "
30,11/30/2023,30,-10,USD," 13,608.00 "
30,11/30/2023,30,-11,USD," 78,400.00 "
30,11/30/2023,30,-11,USD," 27,500.00 "
30,11/30/2023,30,-10,USD," 1,944.00 "
30,12/29/2023,30,-11,USD," 383,392.00 "
30,12/29/2023,30,-12,USD," 51,142.00 "
30,12/29/2023,30,-12,USD," 12,960.00 "
30,12/29/2023,30,-11,USD," 172,955.00 "
30,12/31/2023,30,-14,USD," 1,094.96 "
30,12/31/2023,30,-14,USD," 78,400.00 "
30,12/31/2023,30,-13,USD," 27,500.00 "
30,12/31/2023,30,-14,USD," 7,392.00 "
30,1/30/2024,30,,USD," 350,000.00 "
30,1/30/2024,30,,USD," 172,955.00 "
30,1/30/2024,30,,USD," 14,256.00 "
30,1/30/2024,30,,USD," 20,160.00 "
30,1/31/2024,30,,USD," 27,500.00 "
30,1/31/2024,30,,USD," 7,744.00 "
30,1/31/2024,30,,USD," 102,096.00 "
31,10/31/2023,30,5,USD," 57,328.00 "
31,11/30/2023,30,9,USD," 49,609.00 "
31,12/31/2023,30,,USD," 48,377.00 "
31,1/31/2024,30,,USD," 63,985.00 "
32,10/31/2023,30,5,USD," 885,887.20 "
32,10/31/2023,30,-1,USD," 9,856.00 "
32,11/30/2023,30,-1,USD," 908,257.10 "
32,11/30/2023,30,-1,USD," 9,583.20 "
32,12/31/2023,30,-2,USD," 826,635.60 "
32,12/31/2023,30,-2,USD," 7,568.00 "
32,1/31/2024,30,,USD," 10,445.60 "
32,1/31/2024,30,,USD," 938,463.80 "
33,10/31/2023,30,0,USD," 10,500.00 "
33,11/30/2023,30,-2,USD," 10,500.00 "
33,12/29/2023,30,4,USD," 10,500.00 "
33,1/31/2024,30,,USD," 10,500.00 "
34,10/31/2023,30,-17,USD," 21,784.17 "
34,10/31/2023,30,-17,USD," 15,398.28 "
34,10/31/2023,30,-17,USD," -15,398.28 "
34,10/31/2023,30,-17,USD," -21,784.17 "
34,10/31/2023,30,0,USD," 18,585.23 "
34,10/31/2023,30,0,USD," 16,232.03 "
34,11/30/2023,30,3,USD," 17,859.50 "
34,11/30/2023,30,3,USD," 16,140.02 "
34,11/30/2023,30,3,USD, 50.96 
34,12/31/2023,30,0,USD," 12,233.03 "
34,12/31/2023,30,0,USD," 17,658.67 "
34,1/31/2024,30,,USD," 14,618.41 "
34,1/31/2024,30,,USD," 16,441.25 "
35,10/31/2023,45,,EUR," 5,520.67 "
35,10/31/2023,45,,EUR," 28,895.44 "
35,11/30/2023,45,,EUR," 5,718.48 "
35,11/30/2023,45,,EUR," 30,863.46 "
35,12/31/2023,45,,EUR," 21,388.38 "
36,10/31/2023,30,-2,USD," 54,000.00 "
36,10/31/2023,30,-1,USD," 23,500.00 "
36,10/31/2023,30,-10,USD," 30,500.00 "
36,10/31/2023,30,-10,USD," 3,944.00 "
36,10/31/2023,30,-10,USD," 18,304.00 "
36,10/31/2023,30,-1,USD," 56,056.00 "
36,10/31/2023,30,-1,USD," 19,600.00 "
36,10/31/2023,30,-1,USD," 28,372.00 "
36,10/31/2023,30,-1,USD," 10,948.00 "
36,10/31/2023,30,-1,USD," 43,936.00 "
