Customer Name,Invoice Date ,Credit Terms,Actual Delay over and above Agreed Credit Terms,Invoice Currency,Invoice Amount
10,2024-01-31,30,,USD,558334.0
11,2023-10-31,60,6.0,USD,66090.0
11,2023-10-31,60,-4.0,USD,14784.0
11,2023-10-31,60,,USD,17072.0
11,2023-10-31,60,11.0,USD,3848.0
11,2023-10-31,60,11.0,USD,52736.0
11,2023-10-31,60,,USD,8160.0
11,2023-10-31,60,,USD,11792.0
11,2023-10-31,60,,USD,16800.0
11,2023-10-31,60,,USD,12320.0
11,2023-10-31,60,-33.0,USD,56470.0
11,2023-11-21,60,-54.0,USD,-56470.0
11,2023-11-24,60,-5.0,USD,55014.0
11,2023-11-30,60,-3.0,USD,15488.0
11,2023-11-30,60,-3.0,USD,66090.0
11,2023-11-30,60,-3.0,USD,4160.0
11,2023-11-30,60,,USD,11760.0
11,2023-11-30,60,-3.0,USD,40640.0
11,2023-11-30,60,,USD,16000.0
11,2023-11-30,60,,USD,9600.0
11,2023-11-30,60,,USD,10720.0
11,2023-11-30,60,,USD,13968.0
11,2023-11-30,60,-3.0,USD,46968.0
11,2023-12-31,60,,USD,14688.0
11,2023-12-31,60,,USD,39344.0
11,2023-12-31,60,,USD,5016.0
11,2023-12-31,60,,USD,8192.0
11,2023-12-31,60,,USD,15520.0
11,2023-12-31,60,,USD,9600.0
11,2023-12-31,60,,USD,12800.0
11,2023-12-31,60,,USD,8960.0
11,2023-12-31,60,,USD,3536.0
11,2023-12-31,60,,USD,30576.0
11,2023-12-31,60,,USD,66090.0
11,2023-12-31,60,,USD,10720.0
11,2024-01-31,60,,USD,66090.0
11,2024-01-31,60,,USD,15488.0
12,2023-10-31,45,26.0,USD,23761.6
12,2023-10-31,45,-3.0,USD,19552.0
12,2023-10-31,45,24.0,USD,5239.52
12,2023-10-31,45,24.0,USD,5544.0
12,2023-10-31,45,-3.0,USD,274828.72
12,2023-10-31,45,-3.0,USD,34298.72
12,2023-10-31,45,-3.0,USD,26121.28
12,2023-10-31,45,-3.0,USD,19982.24
12,2023-10-31,45,-3.0,USD,21638.02
12,2023-10-31,45,-3.0,USD,80814.08
12,2023-10-31,45,-3.0,USD,31994.88
12,2023-10-31,45,-39.0,USD,71316.16
12,2023-10-31,45,24.0,USD,96118.52
12,2023-10-31,45,-3.0,USD,17885.7
12,2023-10-31,45,-3.0,USD,50100.0
12,2023-10-31,45,-3.0,USD,17885.7
12,2023-10-31,45,-3.0,USD,11088.0
12,2023-10-31,45,24.0,USD,20640.0
12,2023-10-31,45,35.0,USD,48840.24
12,2023-10-31,45,-3.0,USD,6144.6
12,2023-10-31,45,56.0,USD,6160.0
12,2023-10-31,45,56.0,USD,6160.0
12,2023-10-31,45,56.0,USD,35978.0
12,2023-10-31,45,50.0,USD,4662.0
12,2023-10-31,45,56.0,USD,49467.0
12,2023-10-31,45,56.0,USD,46567.0
12,2023-10-31,45,56.0,USD,6160.0
12,2023-10-31,45,56.0,USD,22564.0
12,2023-10-31,45,56.0,USD,81130.0
12,2023-10-31,45,56.0,USD,7231.0
12,2023-10-31,45,56.0,USD,17624.0
12,2023-10-31,45,24.0,USD,4930.0
12,2023-10-31,45,56.0,USD,81185.0
12,2023-10-31,45,56.0,USD,31705.0
12,2023-10-31,45,56.0,USD,25881.0
12,2023-11-30,45,-6.0,USD,91081.12
12,2023-11-30,45,-6.0,USD,31362.6
12,2023-11-30,45,-6.0,USD,11138.4
12,2023-11-30,45,-4.0,USD,23761.6
12,2023-11-30,45,-6.0,USD,6144.6
12,2023-11-30,45,-6.0,USD,51546.88
12,2023-11-30,45,-6.0,USD,49374.4
12,2023-11-30,45,-6.0,USD,5544.0
12,2023-11-30,45,-6.0,USD,412135.36
12,2023-11-30,45,-6.0,USD,34298.72
12,2023-11-30,45,-6.0,USD,26121.28
12,2023-11-30,45,-6.0,USD,80814.08
12,2023-11-30,45,26.0,USD,46292.0
12,2023-11-30,45,26.0,USD,13321.0
12,2023-11-30,45,26.0,USD,19531.0
12,2023-11-30,45,26.0,USD,6160.0
12,2023-12-31,45,-5.0,USD,6468.0
12,2023-12-31,45,-5.0,USD,23761.6
12,2023-12-31,45,-5.0,USD,51546.88
12,2023-12-31,45,-5.0,USD,20640.0
12,2023-12-31,45,-5.0,USD,21588.0
12,2023-12-31,45,-5.0,USD,8316.0
12,2023-12-31,45,-5.0,USD,398748.98
12,2023-12-31,45,-5.0,USD,34298.72
12,2023-12-31,45,-5.0,USD,23934.08
12,2023-12-31,45,-5.0,USD,80814.08
12,2023-12-31,45,,USD,7421.48
12,2023-12-31,45,-5.0,USD,31362.6
12,2023-12-31,45,-5.0,USD,9744.0
12,2023-12-31,45,-5.0,USD,4928.0
12,2023-12-31,45,-5.0,USD,4866.0
12,2023-12-31,45,-5.0,USD,64244.0
12,2024-01-31,45,,USD,66964.4
12,2024-01-31,45,,USD,8854.8
12,2024-01-31,45,,USD,80814.08
13,2023-10-31,30,-9.0,USD,71104.0
13,2023-10-31,30,-9.0,USD,109872.0
13,2023-10-31,30,34.0,USD,22176.0
13,2023-11-30,30,2.0,USD,19152.0
13,2023-11-30,30,-8.0,USD,95760.0
13,2023-11-30,30,-8.0,USD,61408.0
13,2023-12-31,30,-1.0,USD,59600.0
13,2023-12-31,30,-1.0,USD,100422.0
13,2023-12-31,30,-8.0,USD,16506.0
13,2024-01-31,30,,USD,66656.0
13,2024-01-31,30,,USD,102816.0
13,2024-01-31,30,,USD,19152.0
13,2024-01-31,30,,USD,5040.0
14,2023-10-17,30,-30.0,USD,64772.5
14,2023-10-18,30,-29.0,USD,34877.0
14,2023-10-25,30,-30.0,USD,87692.0
14,2023-10-30,30,-29.0,USD,8075.89
14,2023-10-30,30,-29.0,USD,498.24
14,2023-10-31,30,,USD,13760.0
14,2023-10-31,30,56.0,USD,26407.25
14,2023-10-31,30,56.0,USD,24553.76
14,2023-10-31,30,-6.0,USD,181934.78
14,2023-10-31,30,-6.0,USD,188517.5
14,2023-10-31,30,-6.0,USD,189718.23
14,2023-10-31,30,-6.0,USD,171359.65
14,2023-10-31,30,56.0,USD,10961.28
14,2023-10-31,30,-6.0,USD,14947.5
14,2023-10-31,30,-6.0,USD,14948.0
14,2023-10-31,30,-6.0,USD,19930.0
14,2023-10-31,30,,USD,94.17
14,2023-11-21,30,-27.0,USD,43846.0
14,2023-11-22,30,-28.0,USD,97158.75
14,2023-11-22,30,-28.0,USD,35874.0
14,2023-11-24,30,32.0,USD,10523.04
14,2023-11-30,30,,USD,13760.0
14,2023-11-30,30,26.0,USD,28898.5
14,2023-11-30,30,26.0,USD,192086.63
14,2023-11-30,30,26.0,USD,144304.04
14,2023-11-30,30,26.0,USD,175467.01
14,2023-11-30,30,26.0,USD,46835.5
14,2023-11-30,30,26.0,USD,189916.58
14,2023-11-30,30,,USD,7473.6
14,2023-11-30,30,,USD,75.0
14,2023-12-13,30,,USD,350.0
14,2023-12-13,30,,USD,150.0
14,2023-12-13,30,13.0,USD,226703.75
14,2023-12-18,30,,USD,125227.0
14,2023-12-21,30,,USD,75.0
14,2023-12-21,30,5.0,USD,46835.5
14,2023-12-21,30,,USD,23417.75
14,2023-12-31,30,,USD,13760.0
14,2023-12-31,30,-5.0,USD,192543.81
14,2023-12-31,30,-5.0,USD,188031.43
14,2023-12-31,30,-5.0,USD,172167.07
14,2023-12-31,30,-5.0,USD,113659.2
14,2023-12-31,30,-5.0,USD,71612.0
14,2023-12-31,30,,USD,9964.8
14,2023-12-31,30,-5.0,USD,178892.71
14,2024-01-31,30,,USD,50024.3
14,2024-01-31,30,,USD,153931.52
14,2024-01-31,30,,USD,188771.63
14,2024-01-31,30,,USD,160616.38
14,2024-01-31,30,,USD,175822.59
14,2024-01-31,30,,USD,13760.0
14,2024-01-31,30,,USD,10836.72
15,2023-10-31,30,7.0,USD,9499.0
15,2023-10-31,30,7.0,USD,5560.47
15,2023-11-30,30,-16.0,USD,5585.7
15,2023-11-30,30,-16.0,USD,4749.5
15,2023-12-15,30,8.0,USD,2750.5
15,2023-12-31,30,,USD,3216.29
16,2023-10-31,30,7.0,USD,670986.97
16,2023-10-31,30,36.0,USD,20900.0
16,2023-10-31,30,-1.0,USD,18433.8
16,2023-11-30,30,-3.0,USD,17556.0
16,2023-11-30,30,12.0,USD,19855.0
16,2023-11-30,30,-3.0,USD,619113.6
16,2023-12-31,30,-1.0,USD,600689.41
16,2023-12-31,30,,USD,17556.0
16,2023-12-31,30,,USD,20900.0
16,2024-01-31,30,,USD,662633.88
16,2024-01-31,30,,USD,21945.0
16,2024-01-31,30,,USD,18433.8
17,2023-10-31,60,17.0,USD,25400.0
17,2023-10-31,60,19.0,USD,17640.0
17,2023-10-31,60,17.0,USD,5015.0
17,2023-10-31,60,17.0,USD,37930.0
17,2023-10-31,60,25.0,USD,4845.0
17,2023-10-31,60,17.0,USD,10230.0
17,2023-10-31,60,17.0,USD,15432.5
17,2023-10-31,60,20.0,USD,1272.0
17,2023-10-31,60,20.0,USD,212.0
17,2023-11-30,60,,USD,23306.0
17,2023-11-30,60,15.0,USD,18300.0
17,2023-11-30,60,15.0,USD,11840.0
17,2023-11-30,60,15.0,USD,6195.0
17,2023-11-30,60,15.0,USD,36796.0
17,2023-11-30,60,17.0,USD,15960.0
17,2023-12-26,60,,USD,23194.0
17,2023-12-28,60,,USD,18514.5
17,2023-12-28,60,,USD,12377.5
17,2023-12-31,60,,USD,35480.0
17,2023-12-31,60,,USD,4720.0
17,2023-12-31,60,,USD,13440.0
17,2024-01-31,60,,USD,37592.0
17,2024-01-31,60,,USD,6195.0
17,2024-01-31,60,,USD,15960.0
18,2023-10-31,45,-15.0,USD,38569.0
18,2023-10-31,45,-15.0,USD,4928.0
18,2023-10-31,45,-15.0,USD,7120.0
18,2023-11-30,45,-9.0,USD,4704.0
18,2023-11-30,45,-9.0,USD,39100.0
18,2023-12-31,45,-5.0,USD,35634.0
18,2023-12-31,45,-5.0,USD,3808.0
19,2023-10-31,15,15.0,USD,75311.54
19,2023-11-30,15,-2.0,USD,58083.54
19,2023-12-31,15,10.0,USD,54618.84
19,2024-01-31,15,,USD,80246.74
20,2023-10-31,30,7.0,USD,25076.5
20,2023-10-31,30,7.0,USD,7756.8
20,2023-10-31,30,7.0,USD,16720.0
20,2023-10-31,30,7.0,USD,16973.46
20,2023-10-31,30,7.0,USD,7680.0
20,2023-10-31,30,7.0,USD,13680.0
20,2023-10-31,30,,USD,15867.5
20,2023-10-31,30,7.0,USD,4914.0
20,2023-10-31,30,7.0,USD,14080.0
20,2023-10-31,30,7.0,USD,16845.84
20,2023-10-31,30,7.0,USD,13760.0
20,2023-10-31,30,7.0,USD,12800.0
20,2023-10-31,30,7.0,USD,14080.0
20,2023-10-31,30,7.0,USD,14960.0
20,2023-10-31,30,7.0,USD,16720.0
20,2023-10-31,30,-21.0,USD,16720.0
20,2023-10-31,30,7.0,USD,9880.0
20,2023-10-31,30,7.0,USD,5040.0
20,2023-10-31,30,7.0,USD,10374.0
20,2023-10-31,30,7.0,USD,10395.0
20,2023-10-31,30,,USD,21681.0
20,2023-10-31,30,7.0,USD,25596.0
20,2023-10-31,30,7.0,USD,16042.5
20,2023-10-31,30,7.0,USD,5400.0
20,2023-10-31,30,7.0,USD,5940.0
20,2023-10-31,30,-22.0,USD,5985.0
20,2023-10-31,30,,USD,5985.0
20,2023-10-31,30,7.0,USD,39690.0
20,2023-10-31,30,-22.0,USD,2646.0
20,2023-10-31,30,-22.0,USD,2646.0
20,2023-10-31,30,-22.0,USD,2086.0
20,2023-10-31,30,-22.0,USD,2394.0
20,2023-10-31,30,18.0,USD,2112.0
20,2023-10-31,30,18.0,USD,15360.0
20,2023-10-31,30,5.0,USD,2112.0
20,2023-10-31,30,18.0,USD,2112.0
20,2023-10-31,30,18.0,USD,2112.0
20,2023-10-31,30,18.0,USD,2112.0
20,2023-11-16,30,22.0,USD,6534.0
20,2023-11-30,30,8.0,USD,13680.0
20,2023-11-30,30,8.0,USD,15761.07
20,2023-11-30,30,8.0,USD,14440.0
20,2023-11-30,30,8.0,USD,12800.0
20,2023-11-30,30,8.0,USD,15697.26
20,2023-11-30,30,8.0,USD,13120.0
20,2023-11-30,30,,USD,15455.0
20,2023-11-30,30,10.0,USD,4680.0
20,2023-11-30,30,10.0,USD,5544.0
20,2023-11-30,30,10.0,USD,7878.0
20,2023-11-30,30,10.0,USD,10340.0
20,2023-11-30,30,10.0,USD,21411.0
20,2023-11-30,30,10.0,USD,24102.5
20,2023-11-30,30,10.0,USD,15682.5
20,2023-11-30,30,10.0,USD,5670.0
20,2023-11-30,30,10.0,USD,6000.0
20,2023-11-30,30,-18.0,USD,11840.0
20,2023-11-30,30,10.0,USD,2016.0
20,2023-11-30,30,10.0,USD,2016.0
20,2023-11-30,30,10.0,USD,9775.0
20,2023-11-30,30,10.0,USD,3655.0
20,2023-11-30,30,10.0,USD,14250.0
20,2023-11-30,30,10.0,USD,13760.0
20,2023-11-30,30,-18.0,USD,16340.0
20,2023-11-30,30,-15.0,USD,15200.0
20,2023-11-30,30,,USD,25886.9
20,2023-11-30,30,10.0,USD,15580.0
20,2023-11-30,30,-18.0,USD,5985.0
20,2023-11-30,30,,USD,5985.0
20,2023-11-30,30,-18.0,USD,2394.0
20,2023-11-30,30,-18.0,USD,2772.0
20,2023-11-30,30,-18.0,USD,2394.0
20,2023-11-30,30,-18.0,USD,2394.0
20,2023-11-30,30,10.0,USD,37314.0
20,2023-11-30,30,10.0,USD,2016.0
20,2023-11-30,30,10.0,USD,2016.0
20,2023-12-14,30,24.0,USD,5643.0
20,2023-12-31,30,7.0,USD,1920.0
20,2023-12-31,30,7.0,USD,12920.0
20,2023-12-31,30,7.0,USD,15200.0
20,2023-12-31,30,7.0,USD,12160.0
20,2023-12-31,30,7.0,USD,15314.4
20,2023-12-31,30,7.0,USD,12800.0
20,2023-12-31,30,7.0,USD,2112.0
20,2023-12-31,30,-30.0,USD,17517.5
20,2023-12-31,30,-30.0,USD,-17517.5
20,2023-12-31,30,-20.0,USD,2016.0
20,2023-12-31,30,7.0,USD,1968.0
20,2023-12-31,30,7.0,USD,1920.0
20,2023-12-31,30,7.0,USD,1920.0
20,2023-12-31,30,7.0,USD,1920.0
20,2023-12-31,30,7.0,USD,1920.0
20,2023-12-31,30,7.0,USD,1920.0
20,2023-12-31,30,-20.0,USD,1920.0
20,2023-12-31,30,,USD,26515.0
20,2023-12-31,30,7.0,USD,16165.2
20,2023-12-31,30,7.0,USD,4680.0
20,2023-12-31,30,7.0,USD,5040.0
20,2023-12-31,30,7.0,USD,8892.0
20,2023-12-31,30,7.0,USD,10010.0
20,2023-12-31,30,7.0,USD,20929.5
20,2023-12-31,30,7.0,USD,13600.0
20,2023-12-31,30,7.0,USD,510.0
20,2023-12-31,30,7.0,USD,13870.0
20,2023-12-31,30,-21.0,USD,12920.0
20,2023-12-31,30,-20.0,USD,15960.0
20,2023-12-31,30,7.0,USD,15200.0
20,2023-12-31,30,-21.0,USD,11840.0
20,2023-12-31,30,7.0,USD,26532.0
20,2023-12-31,30,7.0,USD,13627.5
20,2023-12-31,30,7.0,USD,5400.0
20,2023-12-31,30,7.0,USD,6000.0
20,2023-12-31,30,7.0,USD,5940.0
20,2023-12-31,30,-21.0,USD,6300.0
20,2023-12-31,30,,USD,3150.0
20,2023-12-31,30,7.0,USD,39690.0
20,2023-12-31,30,-21.0,USD,2394.0
20,2023-12-31,30,-21.0,USD,2646.0
20,2023-12-31,30,-21.0,USD,2268.0
20,2023-12-31,30,-21.0,USD,2268.0
20,2023-12-31,30,7.0,USD,12800.0
20,2024-01-31,30,-18.0,USD,4158.0
20,2024-01-31,30,-18.0,USD,7128.0
20,2024-01-31,30,-18.0,USD,5940.0
20,2024-01-31,30,,USD,16973.46
20,2024-01-31,30,,USD,15960.0
20,2024-01-31,30,,USD,13440.0
20,2024-01-31,30,,USD,16080.12
20,2024-01-31,30,,USD,11520.0
20,2024-01-31,30,-18.0,USD,12800.0
20,2024-01-31,30,,USD,15960.0
20,2024-01-31,30,-18.0,USD,9880.0
20,2024-01-31,30,-18.0,USD,15960.0
20,2024-01-31,30,,USD,17480.0
20,2024-01-31,30,,USD,3744.0
20,2024-01-31,30,,USD,5292.0
20,2024-01-31,30,,USD,8892.0
20,2024-01-31,30,,USD,10642.5
20,2024-01-31,30,,USD,22432.5
20,2024-01-31,30,,USD,28221.25
20,2024-01-31,30,-18.0,USD,5985.0
20,2024-01-31,30,,USD,13365.0
20,2024-01-31,30,,USD,5400.0
20,2024-01-31,30,,USD,6270.0
20,2024-01-31,30,-18.0,USD,6237.0
20,2024-01-31,30,-18.0,USD,2646.0
20,2024-01-31,30,,USD,6300.0
20,2024-01-31,30,-18.0,USD,2646.0
20,2024-01-31,30,-18.0,USD,2646.0
20,2024-01-31,30,,USD,39690.0
20,2024-01-31,30,-18.0,USD,2646.0
20,2024-01-31,30,,USD,2016.0
20,2024-01-31,30,,USD,2016.0
20,2024-01-31,30,,USD,2016.0
20,2024-01-31,30,,USD,2016.0
20,2024-01-31,30,,USD,2016.0
20,2024-01-31,30,,USD,13120.0
20,2024-01-31,30,,USD,2016.0
20,2024-01-31,30,,USD,27520.8
20,2024-01-31,30,,USD,1257.5
21,2023-10-31,45,12.0,USD,27940.0
21,2023-10-31,45,24.0,USD,159700.0
21,2023-10-31,45,12.0,USD,19360.0
21,2023-10-31,45,12.0,USD,40480.0
21,2023-10-31,45,12.0,USD,18400.0
21,2023-10-31,45,12.0,USD,99440.0
21,2023-10-31,45,12.0,USD,26048.0
21,2023-11-30,45,18.0,USD,55200.0
21,2023-11-30,45,20.0,USD,145036.0
21,2023-11-30,45,25.0,USD,32498.4
21,2023-11-30,45,18.0,USD,26384.0
21,2023-11-30,45,18.0,USD,105240.0
21,2023-12-31,45,,USD,145298.0
21,2023-12-31,45,,USD,86080.0
21,2023-12-31,45,,USD,48760.0
21,2023-12-31,45,,USD,28221.6
21,2023-12-31,45,,USD,25712.0
21,2024-01-31,45,,USD,19360.0
21,2024-01-31,45,,USD,79200.0
21,2024-01-31,45,,USD,161840.0
21,2024-01-31,45,,USD,31759.2
21,2024-01-31,45,,USD,58880.0
21,2024-01-31,45,,USD,28384.0
22,2023-10-31,30,-16.0,USD,42000.0
22,2023-11-30,30,-19.0,USD,42000.0
22,2023-12-31,30,,USD,42000.0
22,2024-01-31,30,,USD,43470.0
23,2023-10-31,30,-13.0,USD,40883.76
23,2023-11-30,30,13.0,USD,40883.76
23,2023-12-31,30,-11.0,USD,40883.76
24,2023-10-31,45,,USD,49209.6
24,2023-10-31,45,,USD,24780.8
24,2023-11-30,45,,USD,46124.8
24,2023-11-30,45,,USD,27878.4
24,2023-12-31,45,,USD,25344.0
24,2023-12-31,45,,USD,42828.0
24,2024-01-31,45,,USD,26611.2
24,2024-01-31,45,,USD,44740.0
25,2023-10-31,30,14.0,USD,2000.0
25,2023-11-30,30,-19.0,USD,2000.0
25,2023-12-31,30,4.0,USD,2000.0
25,2024-01-31,30,,USD,2000.0
26,2023-10-31,40,31.0,USD,1358.0
26,2023-10-31,40,31.0,USD,543.2
26,2023-10-31,40,31.0,USD,1358.0
26,2023-10-31,40,31.0,USD,1358.0
26,2023-10-31,40,31.0,USD,1358.0
26,2023-10-31,40,31.0,USD,1562.4
26,2023-10-31,40,31.0,USD,1562.4
26,2023-10-31,40,31.0,USD,2910.0
26,2023-10-31,40,31.0,USD,2910.0
26,2023-10-31,40,31.0,USD,2910.0
26,2023-10-31,40,31.0,USD,1164.0
26,2023-10-31,40,31.0,USD,2910.0
26,2023-10-31,40,31.0,USD,1243.2
26,2023-10-31,40,31.0,USD,1243.2
26,2023-10-31,40,31.0,USD,1243.2
26,2023-10-31,40,31.0,USD,1243.2
26,2023-10-31,40,31.0,USD,497.28
26,2023-10-31,40,31.0,USD,2762.56
26,2023-10-31,40,31.0,USD,3453.2
26,2023-10-31,40,31.0,USD,3453.2
26,2023-10-31,40,31.0,USD,3453.2
26,2023-10-31,40,31.0,USD,1381.28
26,2023-10-31,40,31.0,USD,2328.0
26,2023-10-31,40,31.0,USD,5820.0
26,2023-10-31,40,31.0,USD,5820.0
26,2023-10-31,40,31.0,USD,5820.0
26,2023-10-31,40,31.0,USD,4656.0
26,2023-10-31,40,31.0,USD,3686.0
26,2023-10-31,40,31.0,USD,3040.95
26,2023-10-31,40,31.0,USD,3686.0
26,2023-10-31,40,31.0,USD,3686.0
26,2023-10-31,40,31.0,USD,1474.4
26,2023-10-31,40,47.0,USD,49178.9
26,2023-11-30,40,32.0,USD,2328.0
26,2023-11-30,40,17.0,USD,2910.0
26,2023-11-30,40,1.0,USD,2910.0
26,2023-11-30,40,1.0,USD,1746.0
26,2023-11-30,40,17.0,USD,745.92
26,2023-11-30,40,17.0,USD,1243.2
26,2023-11-30,40,1.0,USD,1243.2
26,2023-11-30,40,1.0,USD,745.92
26,2023-11-30,40,17.0,USD,1243.2
26,2023-11-30,40,32.0,USD,4656.0
26,2023-11-30,40,17.0,USD,4656.0
26,2023-11-30,40,17.0,USD,5820.0
26,2023-11-30,40,1.0,USD,5820.0
26,2023-11-30,40,1.0,USD,3492.0
26,2023-11-30,40,32.0,USD,2211.6
26,2023-11-30,40,17.0,USD,2211.6
26,2023-11-30,40,1.0,USD,1474.4
26,2023-11-30,40,17.0,USD,3686.0
26,2023-11-30,40,1.0,USD,3686.0
26,2023-11-30,40,17.0,USD,2910.0
26,2023-11-30,40,1.0,USD,2071.92
26,2023-11-30,40,1.0,USD,3453.2
26,2023-11-30,40,32.0,USD,2762.56
26,2023-11-30,40,17.0,USD,3453.2
26,2023-11-30,40,17.0,USD,2762.56
26,2023-11-30,40,17.0,USD,37443.9
26,2023-11-30,40,1.0,USD,1358.0
26,2023-11-30,40,1.0,USD,814.8
26,2023-11-30,40,23.0,USD,96000.0
26,2023-12-31,40,,USD,2910.0
26,2023-12-31,40,1.0,USD,2910.0
26,2023-12-31,40,1.0,USD,582.0
26,2023-12-31,40,,USD,2910.0
26,2023-12-31,40,,USD,2910.0
26,2023-12-31,40,,USD,1243.2
26,2023-12-31,40,,USD,994.56
26,2023-12-31,40,-14.0,USD,1358.0
26,2023-12-31,40,1.0,USD,1188.26
26,2023-12-31,40,1.0,USD,271.6
26,2023-12-31,40,1.0,USD,1358.0
26,2023-12-31,40,,USD,1612.65
26,2023-12-31,40,,USD,1290.1
26,2023-12-31,40,,USD,1358.0
26,2023-12-31,40,-14.0,USD,1612.65
26,2023-12-31,40,1.0,USD,3686.0
26,2023-12-31,40,,USD,3686.0
26,2023-12-31,40,,USD,3686.0
26,2023-12-31,40,,USD,2948.8
26,2023-12-31,40,1.0,USD,737.2
26,2023-12-31,40,1.0,USD,1164.0
26,2023-12-31,40,1.0,USD,2328.0
26,2023-12-31,40,,USD,5820.0
26,2023-12-31,40,,USD,5820.0
26,2023-12-31,40,,USD,66623.9
26,2023-12-31,40,1.0,USD,690.64
26,2023-12-31,40,,USD,3453.2
26,2023-12-31,40,,USD,3453.2
26,2023-12-31,40,,USD,3453.2
26,2023-12-31,40,,USD,2762.56
26,2024-01-19,40,-18.0,USD,737.2
26,2024-01-19,40,,USD,737.2
26,2024-01-31,40,,USD,2211.6
26,2024-01-31,40,,USD,3686.0
26,2024-01-31,40,,USD,2948.8
26,2024-01-31,40,,USD,2948.8
26,2024-01-31,40,,USD,3686.0
26,2024-01-31,40,,USD,4656.0
26,2024-01-31,40,,USD,4656.0
26,2024-01-31,40,,USD,5820.0
26,2024-01-31,40,,USD,5820.0
26,2024-01-31,40,,USD,2071.92
26,2024-01-31,40,,USD,3492.0
26,2024-01-31,40,,USD,3453.2
26,2024-01-31,40,,USD,3453.2
26,2024-01-31,40,,USD,3453.2
26,2024-01-31,40,,USD,48883.9
26,2024-01-31,40,,USD,2762.56
26,2024-01-31,40,,USD,1243.2
26,2024-01-31,40,,USD,1243.2
26,2024-01-31,40,,USD,1243.2
26,2024-01-31,40,,USD,1149.96
26,2024-01-31,40,,USD,745.92
26,2024-01-31,40,,USD,2910.0
26,2024-01-31,40,,USD,2910.0
26,2024-01-31,40,,USD,2910.0
26,2024-01-31,40,,USD,2910.0
26,2024-01-31,40,,USD,1746.0
26,2024-01-31,40,,USD,1290.1
26,2024-01-31,40,,USD,1663.58
26,2024-01-31,40,,USD,984.55
26,2024-01-31,40,,USD,1290.1
26,2024-01-31,40,,USD,950.6
27,2023-12-20,30,,USD,8750.0
28,2023-10-31,45,-23.0,USD,4800.0
28,2023-10-31,45,-23.0,USD,4800.0
28,2023-10-31,45,-23.0,USD,4800.0
28,2023-10-31,45,-23.0,USD,4800.0
28,2023-10-31,45,-23.0,USD,4800.0
28,2023-10-31,45,-23.0,USD,4800.0
28,2023-10-31,45,-23.0,USD,1280.0
28,2023-10-31,45,-23.0,USD,1024.0
28,2023-10-31,45,-23.0,USD,1280.0
28,2023-10-31,45,-23.0,USD,1024.0
28,2023-10-31,45,-23.0,USD,1280.0
28,2023-10-31,45,-23.0,USD,4284.0
28,2023-10-31,45,-23.0,USD,4284.0
28,2023-10-31,45,0.0,USD,4284.0
28,2023-10-31,45,-23.0,USD,856.8
28,2023-10-31,45,0.0,USD,4284.0
28,2023-10-31,45,0.0,USD,4284.0
28,2023-10-31,45,-23.0,USD,1054.72
28,2023-10-31,45,-23.0,USD,1318.4
28,2023-10-31,45,-23.0,USD,5100.0
28,2023-10-31,45,-23.0,USD,5100.0
28,2023-10-31,45,0.0,USD,4284.0
28,2023-10-31,45,0.0,USD,4284.0
28,2023-10-31,45,-23.0,USD,3600.0
28,2023-10-31,45,-23.0,USD,3600.0
28,2023-10-31,45,-23.0,USD,3600.0
28,2023-10-31,45,-23.0,USD,593.28
28,2023-10-31,45,-23.0,USD,791.04
28,2023-10-31,45,-23.0,USD,988.8
28,2023-10-31,45,-23.0,USD,988.8
28,2023-10-31,45,-23.0,USD,1112.4
28,2023-10-31,45,-23.0,USD,1112.4
28,2023-10-31,45,-23.0,USD,1112.4
28,2023-10-31,45,-23.0,USD,519.12
28,2023-10-31,45,-23.0,USD,865.2
28,2023-10-31,45,-23.0,USD,865.2
28,2023-10-31,45,-23.0,USD,791.04
28,2023-10-31,45,-23.0,USD,988.8
28,2023-10-31,45,-23.0,USD,750.72
28,2023-10-31,45,-23.0,USD,3753.6
28,2023-10-31,45,-23.0,USD,3753.6
28,2023-10-31,45,0.0,USD,3753.6
28,2023-10-31,45,0.0,USD,692.16
28,2023-10-31,45,0.0,USD,12480.0
28,2023-10-31,45,0.0,USD,25408.0
28,2023-10-31,45,0.0,USD,13872.0
28,2023-10-31,45,45.0,USD,15014.4
28,2023-10-31,45,0.0,USD,30033.6
28,2023-10-31,45,0.0,USD,32659.2
28,2023-10-31,45,0.0,USD,17136.0
28,2023-10-31,45,0.0,USD,3955.2
28,2023-10-31,45,-23.0,USD,170454.0
28,2023-10-31,45,40.0,USD,58947.2
28,2023-10-31,45,40.0,USD,3460.8
28,2023-10-31,45,40.0,USD,73920.0
28,2023-10-31,45,0.0,USD,71532.8
28,2023-10-31,45,0.0,USD,116897.6
28,2023-10-31,45,0.0,USD,230364.15
28,2023-10-31,45,0.0,USD,3235.85
28,2023-10-31,45,0.0,USD,119211.07
28,2023-10-31,45,0.0,USD,11609.6
28,2023-10-31,45,45.0,USD,2252.16
28,2023-10-31,45,0.0,USD,922.88
28,2023-10-31,45,0.0,USD,1153.6
28,2023-10-31,45,0.0,USD,1153.6
28,2023-10-31,45,0.0,USD,23401.6
28,2023-10-31,45,45.0,USD,67946.67
28,2023-10-31,45,40.0,USD,52933.12
28,2023-10-31,45,40.0,USD,102680.31
28,2023-10-31,45,0.0,USD,33902.71
28,2023-10-31,45,40.0,USD,66019.88
